Start	End	Direction	Weight
hsa:7472	hsa:80326	0	1
hsa:7472	hsa:81029	0	1
hsa:7472	hsa:89780	0	1
hsa:7473	hsa:7474	0	1
hsa:7473	hsa:7475	0	1
hsa:7473	hsa:7476	0	1
hsa:7473	hsa:7477	0	1
hsa:7473	hsa:7478	0	1
hsa:7473	hsa:7479	0	1
hsa:7473	hsa:7480	0	1
hsa:7473	hsa:7481	0	1
hsa:7473	hsa:7482	0	1
hsa:7473	hsa:7483	0	1
hsa:7473	hsa:7484	0	1
hsa:7473	hsa:80326	0	1
hsa:7473	hsa:81029	0	1
hsa:7473	hsa:89780	0	1
hsa:7474	hsa:7475	0	1
hsa:7474	hsa:7476	0	1
hsa:7474	hsa:7477	0	1
hsa:7474	hsa:7478	0	1
hsa:7474	hsa:7479	0	1
hsa:7474	hsa:7480	0	1
hsa:7474	hsa:7481	0	1
hsa:7474	hsa:7482	0	1
hsa:7474	hsa:7483	0	1
hsa:7474	hsa:7484	0	1
hsa:7474	hsa:80326	0	1
hsa:7474	hsa:81029	0	1
hsa:7474	hsa:89780	0	1
hsa:7475	hsa:7476	0	1
hsa:7475	hsa:7477	0	1
hsa:7475	hsa:7478	0	1
hsa:7475	hsa:7479	0	1
hsa:7475	hsa:7480	0	1
hsa:7475	hsa:7481	0	1
hsa:7475	hsa:7482	0	1
hsa:7475	hsa:7483	0	1
hsa:7475	hsa:7484	0	1
hsa:7475	hsa:80326	0	1
hsa:7475	hsa:81029	0	1
hsa:7475	hsa:89780	0	1
hsa:7476	hsa:7477	0	1
hsa:7476	hsa:7478	0	1
hsa:7476	hsa:7479	0	1
hsa:7476	hsa:7480	0	1
hsa:7476	hsa:7481	0	1
hsa:7476	hsa:7482	0	1
hsa:7476	hsa:7483	0	1
hsa:7476	hsa:7484	0	1
hsa:7476	hsa:80326	0	1
hsa:7476	hsa:81029	0	1
hsa:7476	hsa:89780	0	1
hsa:7477	hsa:7478	0	1
hsa:7477	hsa:7479	0	1
hsa:7477	hsa:7480	0	1
hsa:7477	hsa:7481	0	1
hsa:7477	hsa:7482	0	1
hsa:7477	hsa:7483	0	1
hsa:7477	hsa:7484	0	1
hsa:7477	hsa:80326	0	1
hsa:7477	hsa:81029	0	1
hsa:7477	hsa:89780	0	1
hsa:7478	hsa:7479	0	1
hsa:7478	hsa:7480	0	1
hsa:7478	hsa:7481	0	1
hsa:7478	hsa:7482	0	1
hsa:7478	hsa:7483	0	1
hsa:7478	hsa:7484	0	1
hsa:7478	hsa:80326	0	1
hsa:7478	hsa:81029	0	1
hsa:7478	hsa:89780	0	1
hsa:7479	hsa:7480	0	1
hsa:7479	hsa:7481	0	1
hsa:7479	hsa:7482	0	1
hsa:7479	hsa:7483	0	1
hsa:7479	hsa:7484	0	1
hsa:7479	hsa:80326	0	1
hsa:7479	hsa:81029	0	1
hsa:7479	hsa:89780	0	1
hsa:7480	hsa:7481	0	1
hsa:7480	hsa:7482	0	1
hsa:7480	hsa:7483	0	1
hsa:7480	hsa:7484	0	1
hsa:7480	hsa:80326	0	1
hsa:7480	hsa:81029	0	1
hsa:7480	hsa:89780	0	1
hsa:7481	hsa:7482	0	1
hsa:7481	hsa:7483	0	1
hsa:7481	hsa:7484	0	1
hsa:7481	hsa:80326	0	1
hsa:7481	hsa:81029	0	1
hsa:7481	hsa:89780	0	1
hsa:7482	hsa:7483	0	1
hsa:7482	hsa:7484	0	1
hsa:7482	hsa:80326	0	1
hsa:7482	hsa:81029	0	1
hsa:7482	hsa:89780	0	1
hsa:7483	hsa:7484	0	1
hsa:7483	hsa:80326	0	1
hsa:7483	hsa:81029	0	1
hsa:7483	hsa:89780	0	1
hsa:7484	hsa:80326	0	1
hsa:7484	hsa:81029	0	1
hsa:7484	hsa:89780	0	1
hsa:80326	hsa:81029	0	1
hsa:80326	hsa:89780	0	1
hsa:81029	hsa:89780	0	1
hsa:2735	hsa:51384	1	1
hsa:2735	hsa:54361	1	1
hsa:2735	hsa:7471	1	1
hsa:2735	hsa:7472	1	1
hsa:2735	hsa:7473	1	1
hsa:2735	hsa:7474	1	1
hsa:2735	hsa:7475	1	1
hsa:2735	hsa:7476	1	1
hsa:2735	hsa:7477	1	1
hsa:2735	hsa:7478	1	1
hsa:2735	hsa:7479	1	1
hsa:2735	hsa:7480	1	1
hsa:2735	hsa:7481	1	1
hsa:2735	hsa:7482	1	1
hsa:2735	hsa:7483	1	1
hsa:2735	hsa:7484	1	1
hsa:2735	hsa:80326	1	1
hsa:2735	hsa:81029	1	1
hsa:2735	hsa:89780	1	1
hsa:2736	hsa:51384	1	1
hsa:2736	hsa:54361	1	1
hsa:2736	hsa:7471	1	1
hsa:2736	hsa:7472	1	1
hsa:2736	hsa:7473	1	1
hsa:2736	hsa:7474	1	1
hsa:2736	hsa:7475	1	1
hsa:2736	hsa:7476	1	1
hsa:2736	hsa:7477	1	1
hsa:2736	hsa:7478	1	1
hsa:2736	hsa:7479	1	1
hsa:2736	hsa:7480	1	1
hsa:2736	hsa:7481	1	1
hsa:2736	hsa:7482	1	1
hsa:2736	hsa:7483	1	1
hsa:2736	hsa:7484	1	1
hsa:2736	hsa:80326	1	1
hsa:2736	hsa:81029	1	1
hsa:2736	hsa:89780	1	1
hsa:2737	hsa:51384	1	1
hsa:2737	hsa:54361	1	1
hsa:2737	hsa:7471	1	1
hsa:2737	hsa:7472	1	1
hsa:2737	hsa:7473	1	1
hsa:2737	hsa:7474	1	1
hsa:2737	hsa:7475	1	1
hsa:2737	hsa:7476	1	1
hsa:2737	hsa:7477	1	1
hsa:2737	hsa:7478	1	1
hsa:2737	hsa:7479	1	1
hsa:2737	hsa:7480	1	1
hsa:2737	hsa:7481	1	1
hsa:2737	hsa:7482	1	1
hsa:2737	hsa:7483	1	1
hsa:2737	hsa:7484	1	1
hsa:2737	hsa:80326	1	1
hsa:2737	hsa:81029	1	1
hsa:2737	hsa:89780	1	1
hsa:5727	hsa:8643	0	1
hsa:2735	hsa:5727	1	1
hsa:2735	hsa:8643	1	1
hsa:2736	hsa:5727	1	1
hsa:2736	hsa:8643	1	1
hsa:2737	hsa:5727	1	1
hsa:2737	hsa:8643	1	1
hsa:2735	hsa:2735	1	1
hsa:2736	hsa:2735	1	1
hsa:2737	hsa:2735	1	1
hsa:2735	hsa:64399	1	1
hsa:2736	hsa:64399	1	1
hsa:2737	hsa:64399	1	1
hsa:650	hsa:652	0	1
hsa:2735	hsa:650	1	1
hsa:2735	hsa:652	1	1
hsa:2736	hsa:650	1	1
hsa:2736	hsa:652	1	1
hsa:2737	hsa:650	1	1
hsa:2737	hsa:652	1	1
hsa:11211	hsa:2535	0	1
hsa:11211	hsa:7855	0	1
hsa:11211	hsa:7976	0	1
hsa:11211	hsa:8321	0	1
hsa:11211	hsa:8322	0	1
hsa:11211	hsa:8323	0	1
hsa:11211	hsa:8324	0	1
hsa:11211	hsa:8325	0	1
hsa:11211	hsa:8326	0	1
hsa:2535	hsa:7855	0	1
hsa:2535	hsa:7976	0	1
hsa:2535	hsa:8321	0	1
hsa:2535	hsa:8322	0	1
hsa:2535	hsa:8323	0	1
hsa:2535	hsa:8324	0	1
hsa:2535	hsa:8325	0	1
hsa:2535	hsa:8326	0	1
hsa:7855	hsa:7976	0	1
hsa:7855	hsa:8321	0	1
hsa:7855	hsa:8322	0	1
hsa:7855	hsa:8323	0	1
hsa:7855	hsa:8324	0	1
hsa:7855	hsa:8325	0	1
hsa:7855	hsa:8326	0	1
hsa:7976	hsa:8321	0	1
hsa:7976	hsa:8322	0	1
hsa:7976	hsa:8323	0	1
hsa:7976	hsa:8324	0	1
hsa:7976	hsa:8325	0	1
hsa:7976	hsa:8326	0	1
hsa:8321	hsa:8322	0	1
hsa:8321	hsa:8323	0	1
hsa:8321	hsa:8324	0	1
hsa:8321	hsa:8325	0	1
hsa:8321	hsa:8326	0	1
hsa:8322	hsa:8323	0	1
hsa:8322	hsa:8324	0	1
hsa:8322	hsa:8325	0	1
hsa:8322	hsa:8326	0	1
hsa:8323	hsa:8324	0	1
hsa:8323	hsa:8325	0	1
hsa:8323	hsa:8326	0	1
hsa:8324	hsa:8325	0	1
hsa:8324	hsa:8326	0	1
hsa:8325	hsa:8326	0	1
hsa:1855	hsa:1856	0	1
hsa:1855	hsa:1857	0	1
hsa:1856	hsa:1857	0	1
hsa:11211	hsa:1855	1	1
hsa:11211	hsa:1856	1	1
hsa:11211	hsa:1857	1	1
hsa:2535	hsa:1855	1	1
hsa:2535	hsa:1856	1	1
hsa:2535	hsa:1857	1	1
hsa:7855	hsa:1855	1	1
hsa:7855	hsa:1856	1	1
hsa:7855	hsa:1857	1	1
hsa:7976	hsa:1855	1	1
hsa:7976	hsa:1856	1	1
hsa:7976	hsa:1857	1	1
hsa:8321	hsa:1855	1	1
hsa:8321	hsa:1856	1	1
hsa:8321	hsa:1857	1	1
hsa:8322	hsa:1855	1	1
hsa:8322	hsa:1856	1	1
hsa:8322	hsa:1857	1	1
hsa:8323	hsa:1855	1	1
hsa:8323	hsa:1856	1	1
hsa:8323	hsa:1857	1	1
hsa:8324	hsa:1855	1	1
hsa:8324	hsa:1856	1	1
hsa:8324	hsa:1857	1	1
hsa:8325	hsa:1855	1	1
hsa:8325	hsa:1856	1	1
hsa:8325	hsa:1857	1	1
hsa:8326	hsa:1855	1	1
hsa:8326	hsa:1856	1	1
hsa:8326	hsa:1857	1	1
hsa:1855	hsa:2932	1	1
hsa:1856	hsa:2932	1	1
hsa:1857	hsa:2932	1	1
hsa:51684	hsa:2735	1	1
hsa:51684	hsa:2736	1	1
hsa:51684	hsa:2737	1	1
hsa:6469	hsa:5727	1	1
hsa:51384	hsa:11211	1	1
hsa:51384	hsa:2535	1	1
hsa:51384	hsa:7855	1	1
hsa:51384	hsa:7976	1	1
hsa:51384	hsa:8321	1	1
hsa:51384	hsa:8322	1	1
hsa:51384	hsa:8323	1	1
hsa:51384	hsa:8324	1	1
hsa:51384	hsa:8325	1	1
hsa:51384	hsa:8326	1	1
hsa:54361	hsa:11211	1	1
hsa:54361	hsa:2535	1	1
hsa:54361	hsa:7855	1	1
hsa:54361	hsa:7976	1	1
hsa:54361	hsa:8321	1	1
hsa:54361	hsa:8322	1	1
hsa:54361	hsa:8323	1	1
hsa:54361	hsa:8324	1	1
hsa:54361	hsa:8325	1	1
hsa:54361	hsa:8326	1	1
hsa:7471	hsa:11211	1	1
hsa:7471	hsa:2535	1	1
hsa:7471	hsa:7855	1	1
hsa:7471	hsa:7976	1	1
hsa:7471	hsa:8321	1	1
hsa:7471	hsa:8322	1	1
hsa:7471	hsa:8323	1	1
hsa:7471	hsa:8324	1	1
hsa:7471	hsa:8325	1	1
hsa:7471	hsa:8326	1	1
hsa:7472	hsa:11211	1	1
hsa:7472	hsa:2535	1	1
hsa:7472	hsa:7855	1	1
hsa:7472	hsa:7976	1	1
hsa:7472	hsa:8321	1	1
hsa:7472	hsa:8322	1	1
hsa:7472	hsa:8323	1	1
hsa:7472	hsa:8324	1	1
hsa:7472	hsa:8325	1	1
hsa:7472	hsa:8326	1	1
hsa:7473	hsa:11211	1	1
hsa:7473	hsa:2535	1	1
hsa:7473	hsa:7855	1	1
hsa:7473	hsa:7976	1	1
hsa:7473	hsa:8321	1	1
hsa:7473	hsa:8322	1	1
hsa:7473	hsa:8323	1	1
hsa:7473	hsa:8324	1	1
hsa:7473	hsa:8325	1	1
hsa:7473	hsa:8326	1	1
hsa:7474	hsa:11211	1	1
hsa:7474	hsa:2535	1	1
hsa:7474	hsa:7855	1	1
hsa:7474	hsa:7976	1	1
hsa:7474	hsa:8321	1	1
hsa:7474	hsa:8322	1	1
hsa:7474	hsa:8323	1	1
hsa:7474	hsa:8324	1	1
hsa:7474	hsa:8325	1	1
hsa:7474	hsa:8326	1	1
hsa:7475	hsa:11211	1	1
hsa:7475	hsa:2535	1	1
hsa:7475	hsa:7855	1	1
hsa:7475	hsa:7976	1	1
hsa:7475	hsa:8321	1	1
hsa:7475	hsa:8322	1	1
hsa:7475	hsa:8323	1	1
hsa:7475	hsa:8324	1	1
hsa:7475	hsa:8325	1	1
hsa:7475	hsa:8326	1	1
hsa:7476	hsa:11211	1	1
hsa:7476	hsa:2535	1	1
hsa:7476	hsa:7855	1	1
hsa:7476	hsa:7976	1	1
hsa:7476	hsa:8321	1	1
hsa:7476	hsa:8322	1	1
hsa:7476	hsa:8323	1	1
hsa:7476	hsa:8324	1	1
hsa:7476	hsa:8325	1	1
hsa:7476	hsa:8326	1	1
hsa:7477	hsa:11211	1	1
hsa:7477	hsa:2535	1	1
hsa:7477	hsa:7855	1	1
hsa:7477	hsa:7976	1	1
hsa:7477	hsa:8321	1	1
hsa:7477	hsa:8322	1	1
hsa:7477	hsa:8323	1	1
hsa:7477	hsa:8324	1	1
hsa:7477	hsa:8325	1	1
hsa:7477	hsa:8326	1	1
hsa:7478	hsa:11211	1	1
hsa:7478	hsa:2535	1	1
hsa:7478	hsa:7855	1	1
hsa:7478	hsa:7976	1	1
hsa:7478	hsa:8321	1	1
hsa:7478	hsa:8322	1	1
hsa:7478	hsa:8323	1	1
hsa:7478	hsa:8324	1	1
hsa:7478	hsa:8325	1	1
hsa:7478	hsa:8326	1	1
hsa:7479	hsa:11211	1	1
hsa:7479	hsa:2535	1	1
hsa:7479	hsa:7855	1	1
hsa:7479	hsa:7976	1	1
hsa:7479	hsa:8321	1	1
hsa:7479	hsa:8322	1	1
hsa:7479	hsa:8323	1	1
hsa:7479	hsa:8324	1	1
hsa:7479	hsa:8325	1	1
hsa:7479	hsa:8326	1	1
hsa:7480	hsa:11211	1	1
hsa:7480	hsa:2535	1	1
hsa:7480	hsa:7855	1	1
hsa:7480	hsa:7976	1	1
hsa:7480	hsa:8321	1	1
hsa:7480	hsa:8322	1	1
hsa:7480	hsa:8323	1	1
hsa:7480	hsa:8324	1	1
hsa:7480	hsa:8325	1	1
hsa:7480	hsa:8326	1	1
hsa:7481	hsa:11211	1	1
hsa:7481	hsa:2535	1	1
hsa:7481	hsa:7855	1	1
hsa:7481	hsa:7976	1	1
hsa:7481	hsa:8321	1	1
hsa:7481	hsa:8322	1	1
hsa:7481	hsa:8323	1	1
hsa:7481	hsa:8324	1	1
hsa:7481	hsa:8325	1	1
hsa:7481	hsa:8326	1	1
hsa:7482	hsa:11211	1	1
hsa:7482	hsa:2535	1	1
hsa:7482	hsa:7855	1	1
hsa:7482	hsa:7976	1	1
hsa:7482	hsa:8321	1	1
hsa:7482	hsa:8322	1	1
hsa:7482	hsa:8323	1	1
hsa:7482	hsa:8324	1	1
hsa:7482	hsa:8325	1	1
hsa:7482	hsa:8326	1	1
hsa:7483	hsa:11211	1	1
hsa:7483	hsa:2535	1	1
hsa:7483	hsa:7855	1	1
hsa:7483	hsa:7976	1	1
hsa:7483	hsa:8321	1	1
hsa:7483	hsa:8322	1	1
hsa:7483	hsa:8323	1	1
hsa:7483	hsa:8324	1	1
hsa:7483	hsa:8325	1	1
hsa:7483	hsa:8326	1	1
hsa:7484	hsa:11211	1	1
hsa:7484	hsa:2535	1	1
hsa:7484	hsa:7855	1	1
hsa:7484	hsa:7976	1	1
hsa:7484	hsa:8321	1	1
hsa:7484	hsa:8322	1	1
hsa:7484	hsa:8323	1	1
hsa:7484	hsa:8324	1	1
hsa:7484	hsa:8325	1	1
hsa:7484	hsa:8326	1	1
hsa:80326	hsa:11211	1	1
hsa:80326	hsa:2535	1	1
hsa:80326	hsa:7855	1	1
hsa:80326	hsa:7976	1	1
hsa:80326	hsa:8321	1	1
hsa:80326	hsa:8322	1	1
hsa:80326	hsa:8323	1	1
hsa:80326	hsa:8324	1	1
hsa:80326	hsa:8325	1	1
hsa:80326	hsa:8326	1	1
hsa:81029	hsa:11211	1	1
hsa:81029	hsa:2535	1	1
hsa:81029	hsa:7855	1	1
hsa:81029	hsa:7976	1	1
hsa:81029	hsa:8321	1	1
hsa:81029	hsa:8322	1	1
hsa:81029	hsa:8323	1	1
hsa:81029	hsa:8324	1	1
hsa:81029	hsa:8325	1	1
hsa:81029	hsa:8326	1	1
hsa:89780	hsa:11211	1	1
hsa:89780	hsa:2535	1	1
hsa:89780	hsa:7855	1	1
hsa:89780	hsa:7976	1	1
hsa:89780	hsa:8321	1	1
hsa:89780	hsa:8322	1	1
hsa:89780	hsa:8323	1	1
hsa:89780	hsa:8324	1	1
hsa:89780	hsa:8325	1	1
hsa:89780	hsa:8326	1	1
hsa:374654	hsa:51684	0	1
